plz,district,name,street,house_number,provider,licensed_capacity
12051,Neukölln,"Waldorfkindergarten ""Lindenbaum""",Nogatstr.,019,"Waldorfkindergarten ""Lindenbaum"" e.V.",32
12051,Neukölln,Kita Berliner Spatzen,Warthestr.,071,Berliner Spatzen gGmbH,30
12051,Neukölln,EKT Ali Baba und seine Räuber,Bendastr.,021,Ali Baba und seine Räuber e.V.,30
12051,Neukölln,Kita Glasower Str. 53 (nur Sprachförderung),Glasower Str.,053,Kleiner Fratz GmbH,30
12051,Neukölln,EKT - Kinderladen Pimpinella,Kranoldstr.,009,Nefeli e.V.,28
12051,Neukölln,Kita Bunte Blüten,Silbersteinstr.,54,Weltentdecker gUG,28
12051,Neukölln,Elif und Emil 2,Schierker Str.,030,IKV Kita gGmbH,27
12051,Neukölln,Kita Nägel und Köpfe,Emser Str.,85,Morgenwerkstatt gGmbH,25
12051,Neukölln,Kleiner Fratz,Bruno-Bauer-Str.,022,Kleiner Fratz GmbH,25
12051,Neukölln,Kita Die Palmeninsel,Delbrückstr.,058,Mondlicht e. V.,25
12051,Neukölln,Kita Kolibri,Emser Str.,077,KdK-Kita der Kulturen gGmbH,25
12051,Neukölln,Kita Wiedehopf,Emser Str.,079,KdK-Kita der Kulturen gGmbH,25
12051,Neukölln,Kita Zauberwald,Glasower Str.,8,International City Kids gGmbH,25
12051,Neukölln,Kita Lieblingsmenschen,Nogatstr.,24,Lieblingsmenschen-Neukölln e.V.,24
12051,Neukölln,Kita Prinz Rose,Nogatstr.,045,Orte für Kinder GmbH,20
12051,Neukölln,Kita Salam-Frieden,Warthestr.,13,Wassila Soziale Gesellschaft für Integration u. Arbeit mit Kindern und Jugendlichen gGmbH,20
12051,Neukölln,EKT - Ali Baba und seine Räuber,Kranoldstr.,001A,Ali Baba und seine Räuber e.V.,18
12051,Neukölln,Kita Bruno-Bauer-Straße 22 (nur Sprachförderung),Bruno-Bauer-Str.,022,Kleiner Fratz GmbH,17
12051,Neukölln,Kita Horizon,Warthestr.,015,Horizon e. V.,17
12053,Neukölln,Kita Mini-Mix,Briesestr.,073,Jugend- und Sozialwerk gGmbH,280
12053,Neukölln,Kita Bornsdorfer Str. 37b/Kitas SüdOst,Bornsdorfer Str.,037B,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,170
12053,Neukölln,Humanistische Kindertagesstätte Bornsdorfer Straße,Bornsdorfer Str.,14,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",112
12053,Neukölln,Katholische Kindertagesstätte St. Clara,Kienitzer Str.,018,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,65
12053,Neukölln,Kinderladen Lach und Krach,Erlanger Str.,006,LACH UND KRACH e.V.,50
12053,Neukölln,Kita Reuterstr.,Reuterstr.,081,Forum Soziale Dienste Kita I GmbH,49
12053,Neukölln,Kita Kunti Bunti,Jonasstr.,031,KOBLÉ gemeinnützige GmbH,39
12053,Neukölln,Jonas 32,Jonasstr.,032,Altenbraker 10 Kinderladen gGmbH,36
12053,Neukölln,EKT - Altenbraker Kinderladen - Altenbraker Str. 10,Altenbraker Str.,010,Altenbraker 10 Kinderladen gGmbH,30
12053,Neukölln,"Kita ""Früchte der Kulturen""",Mainzer Str.,017,Früchte der Kulturen e.V.,25
12053,Neukölln,Frühlicht 2,Mainzer Str.,15,"JuBiSA - Jugend, Bildung und Soziale Arbeit gemeinnützige UG (haftungsbeschränkt)",23
12053,Neukölln,Kita Schneeflöckchen,Boddinstr.,005,Schneeflöckchen e.V.,22
12053,Neukölln,Kita Die drei Affen,Kienitzer Str.,016,Die drei Affen gGmbH,22
12053,Neukölln,Kita Kopfstraße,Kopfstr.,061,Bund Deutscher PfadfinderInnen -Landesverband Berlin- e.V.,20
12053,Neukölln,Kita Spatzenbande,Thomasstr.,067,Großstadtzwerge gemeinnützige UG (haftungsbeschränkt),17
12053,Neukölln,Kinderladen Hobi,Mainzer Str.,005,Kinderladen Hobi e.V.,15
12055,Neukölln,Kita Böhmische Str. 1-5Kitas SüdOst,Böhmische Str.,1,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,140
12055,Neukölln,Ev. Kita Magdalenen/Kirchenkr. Neukölln,Karl-Marx-Str.,197,Evangelischer Verband für Kita und Familie,135
12055,Neukölln,Kita Du und Ich,Kanner Str.,012,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,98
12055,Neukölln,Katholische Kindertagesstätte St. Richard,Schudomastr.,015,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,75
12055,Neukölln,Montessori-Kinderhaus Böhmische Straße,Böhmische Str.,039,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,64
12055,Neukölln,EKT - Minihausen,Mareschstr.,018,"Kinderladen ""Minihausen"" e.V.",34
12055,Neukölln,EKT - Kleine Fische,Schöneweider Str.,020,Kleinkindpädagogik e.V.,28
12055,Neukölln,EKT Puck,Zwiestädter Str.,002,"Eltern-Initiativ-Kindertagesstätte ""Puck"" e. V.",28
12055,Neukölln,Kita Kinderparadies Rixdorf,Böhmische Str.,027,IBEB Initiative für Bildung und Erziehung Berlin gemeinnützige GmbH,25
12055,Neukölln,Kita Großstadtzwerge,Braunschweiger Str.,057,Großstadtzwerge gemeinnützige UG (haftungsbeschränkt),25
12055,Neukölln,Kowari internationaler Kindergarten,Schudomastr.,007,kids in berlin kib gUG (haftungsbeschränkt),25
12055,Neukölln,Kita Kindererde Schudomastraße,Schudomastr.,046,Kindererde gemeinnützige GmbH,25
12055,Neukölln,EKT Urmel,Kanner Str.,005,EKT Urmel e. V.,16
12057,Neukölln,Kita Hänselstr. 6/Kitas SüdOst,Hänselstr.,006,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,184
12057,Neukölln,Ev. Kita Debora,Aronsstr.,134,Evangelischer Verband für Kita und Familie,130
12057,Neukölln,Stadtteil-Kita High-Deck,Michael-Bohnen-Ring,018,Juwo - Kita gGmbH,120
12057,Neukölln,Ev. Kita Tabea,Sonnenallee,311,Evangelischer Verband für Kita und Familie,115
12057,Neukölln,FRÖBEL Kindergarten Highdechsen,Michael-Bohnen-Ring,052,Fröbel Bildung und Erziehung gGmbH,80
12057,Neukölln,Kita Drosselbartstr. 6/Kitas SüdOst,Drosselbartstr.,006,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,73
12059,Neukölln,Kita Treptower Straße,Treptower Str.,032A,tandem BTL gGmbH,200
12059,Neukölln,"IB-Kita, Internationaler Bund",Weserstr.,106,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),125
12059,Neukölln,Die Kubis,Teupitzer Str.,039,kleine kubus-Soziale gGmbH für klein und GROSS,120
12059,Neukölln,Kindertagesstätte Kleine Herzen,Treptower Str.,068,KiMo gemeinnützige UG,25
12059,Neukölln,FREUDE Kita Neukölln,Roseggerstr.,013,FREUDE Kindergärten Süd-Ost gGmbH,25
12059,Neukölln,Tombili,Stuttgarter Str.,019,edura Kindertagesstätten gGmbH,25
12059,Neukölln,EKT Wichtelstube,Harzer Str.,003,Verein zur Förderung der Waldorfpädagogik Wichtelstube e. V.,17
12059,Neukölln,EKT Orgelpfeifen,Weserstr.,079,Eltern-Initiativ-Kindertagesstätte Orgelpfeifen e.V.,15
12099,Tempelhof-Schöneberg,Kita Ringbahnstr. 47/Kitas Süd-West,Ringbahnstr.,047,Kindertagesstätten Berlin Süd-West,183
12099,Tempelhof-Schöneberg,Kita Arielle 3,Alt-Tempelhof,005,Grenzenlos Kind gemeinnützige UG (haftungsbeschränkt),100
12099,Tempelhof-Schöneberg,Kita Schwanheimer Str. 1-7/Kitas Süd-West,Schwanheimer Str.,003,Kindertagesstätten Berlin Süd-West,85
12099,Tempelhof-Schöneberg,Kath. Kita Herz Jesu,Templerzeile,015,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,85
12099,Tempelhof-Schöneberg,Kita Wunderkids Tempelhof,Friedrich-Wilhelm-Str.,010,W und W Wunderkids gGmbH,80
12099,Tempelhof-Schöneberg,Ev. Kita Paulus I.,Götzstr.,028,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),70
12099,Tempelhof-Schöneberg,Kita Paradiesvögel,Bacharacher Str.,047,eventus Bildung gGmbH,70
12099,Tempelhof-Schöneberg,EKT - Sonnengarten,Friedrich-Wilhelm-Str.,089,Sonnengarten e.V.,20
12099,Tempelhof-Schöneberg,EKT - Schmunzelmonster,Friedrich-Wilhelm-Str.,87,Schmunzelmonster e. V.,15
12101,Tempelhof-Schöneberg,Kita MaRiS,Manfred-von-Richthofen-Str.,031,Nachbarschafts- u. Selbsthilfezentrum in der UFA-Fabrik e.V.,205
12101,Tempelhof-Schöneberg,Kita Boelckestraße,Boelckestr.,098,Orte für Kinder GmbH,150
12101,Tempelhof-Schöneberg,Kenntnisreich Kindertagesstätten TD 100,Tempelhofer Damm,096,Kenntnisreich Kindertagesstätten gGmbH,146
12101,Tempelhof-Schöneberg,Ev. Kita Paulus II.,Badener Ring,027,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),90
12101,Tempelhof-Schöneberg,EKT - BuDdelKiste,Platz der Luftbrücke,001,Buddelkiste e. V.,50
12101,Tempelhof-Schöneberg,Katholische Kindertagesstätte St. Judas Thaddäus,Bäumerplan,023,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,45
12101,Tempelhof-Schöneberg,Kitabär,Hoeppnerstr.,104,Kitabär gemeinnützige UG (haftungsbeschränkt),36
12101,Tempelhof-Schöneberg,Kenntnisreich Kindertagesstätte BP 26,Bäumerplan,026,Kenntnisreich Kindertagesstätten gGmbH,30
12101,Tempelhof-Schöneberg,EKT Inselreich,Manfred-von-Richthofen-Str.,015,Inselreich e. V.,25
12101,Tempelhof-Schöneberg,Kita Der Theaterkindergarten,Wintgensstr.,004,DER THEATERKINDERGARTEN gemeinnützige Gesellschaft mit beschränkter Haftung,20
12101,Tempelhof-Schöneberg,Theaterkindergarten,Bäumerplan,026,DER THEATERKINDERGARTEN gemeinnützige Gesellschaft mit beschränkter Haftung,12
12103,Tempelhof-Schöneberg,Kita Berlin gGmbH,Friedrich-Wilhelm-Str.,78,"Dr. P. Rahn und Partner, Schulen in freier Trägerschaft, gemeinnützige Schulgesellschaft mbH",227
12103,Tempelhof-Schöneberg,Ev. Kita Alt-Tempelhof,Albrechtstr.,105,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),164
12103,Tempelhof-Schöneberg,Kita Bosestr. 12/Kitas Süd-West,Bosestr.,012,Kindertagesstätten Berlin Süd-West,114
12103,Tempelhof-Schöneberg,Kita Regenbogen,Albrechtstr.,103,Orte für Kinder GmbH,90
12103,Tempelhof-Schöneberg,Kindertagesstätte Tiponi,Friedrich-Franz-Str.,12,IKT Stadtindianer e.V.,75
12103,Tempelhof-Schöneberg,Kita Begonia,Burgemeisterstr.,012,Kardelen gGmbH,75
12103,Tempelhof-Schöneberg,Kita Maulwurf,Alt-Tempelhof,029,Maulwurf e. V.,72
12103,Tempelhof-Schöneberg,Kita Alboingärten,In den Alboingärten,039,AWO pro:mensch gGmbH,60
12103,Tempelhof-Schöneberg,EKT - Märchenwald/Ver.z.Errichtg u.Betreibg v.EKTs e.V.,Burgemeisterstr.,30,Verein zur Errichtung und Betreibung von EKT's e.V.,57
